,name,store_num,address,state,zip,phone,latitude,longitude,formatted_address,accuracy
4366,Dean Foods,7,"965 S Wyckles Rd Decatur,",IL,62522,(317) 844-1004,39.8293424,-89.0296254,"965 S Wyckles Rd, Decatur, IL 62522, USA",ROOFTOP
4367,Dean Foods,8,"11555 N Meridian St Carmel,",IN,46032,(317) 566-9501,39.9543266,-86.1565918,"11555 N Meridian St, Carmel, IN 46032, USA",ROOFTOP
4368,Dean Foods,9,"10962 N 775 W Elwood,",IN,46036,(765) 552-6115,40.334761,-85.8663401,"N 775 E, Indiana 46036, USA",GEOMETRIC_CENTER
4369,Dean Foods,10,"2710 Kettering Dr South Bend,",IN,46635,(574) 287-0874,41.6951447,-86.2105091,"2710 Kettering Dr, South Bend, IN 46635, USA",ROOFTOP
4370,Dean Foods,11,"1700 N Old Us Highway 31 Rochester,",IN,46975,(574) 223-2141,41.08006899999999,-86.2182649,"1700 N Old US Hwy 31, Rochester, IN 46975, USA",ROOFTOP
4371,Dean Foods,12,"265 Murphy Ln Nicholasville,",KY,40356,(859) 885-6590,37.9054971,-84.6431994,"265 Murphy Ln, Nicholasville, KY 40356, USA",ROOFTOP
4372,Dean Foods,13,"1199 W Central St Franklin,",MA,02038,(508) 528-9000,42.0880091,-71.44456029999999,"1199 W Central St, Franklin, MA 02038, USA",ROOFTOP
4373,Dean Foods,14,"26443 Stollman Dr Inkster,",MI,48141,(931) 456-0622,42.308333,-83.29893299999999,"26443 Stollman Dr, Inkster, MI 48141, USA",ROOFTOP
4374,Dean Foods,15,"8607 Roman Dr Sterling Heights,",MI,48312,(586) 795-2476,42.5694325,-83.0239273,"8607 Roman Dr, Sterling Heights, MI 48312, USA",ROOFTOP
4375,Dean Foods,16,"42589 W Red Arrow Hwy Paw Paw,",MI,49079,(618) 343-0538,42.208817,-85.96206579999999,"42589 W Red Arrow Hwy, Paw Paw, MI 49079, USA",ROOFTOP
4376,Dean Foods,17,"7380 Harmon Ln Jenison,",MI,49428,(616) 662-0618,42.903001,-85.84616419999999,"7380 Harmon Ln, Jenison, MI 49428, USA",ROOFTOP
4377,Dean Foods,18,"1930 Wooddale Dr Saint Paul,",MN,55125,(651) 730-2100,44.9210606,-92.9720876,"1930 Wooddale Dr, Woodbury, MN 55125, USA",ROOFTOP
4378,Dean Foods,19,"Minneapolis,",MN,55401,(612) 623-9044,44.9836543,-93.2693572,"Minneapolis, MN 55401, USA",APPROXIMATE
4379,Dean Foods,20,"7990 Bainbrook Dr Chagrin Falls,",OH,44023,(440) 543-8702,41.3718371,-81.3575147,"7990 Bainbrook Dr, Chagrin Falls, OH 44023, USA",ROOFTOP
4380,Dean Foods,21,"1415 W Waterloo Rd Akron,",OH,44314,(330) 745-1123,41.0331911,-81.57686559999999,"1415 W Waterloo Rd, Akron, OH 44314, USA",ROOFTOP
4381,Dean Foods,22,"2808 W Omaha St Rapid City,",SD,57702,(605) 348-4324,44.084246,-103.2660609,"2808 W Omaha St, Rapid City, SD 57702, USA",ROOFTOP
4382,Dean Foods,23,"3405 Edwards St Rapid City,",SD,57703,(605) 348-4324,44.0973524,-103.1598651,"3405 Edwards St, Rapid City, SD 57703, USA",ROOFTOP
4383,Dean Foods,24,"4711 S Interstate 90 Service Rd Rapid City,",SD,57703,(605) 348-4324,44.1018856,-103.1406062,"4711 S Interstate 90 Service Rd, Rapid City, SD 57701, USA",ROOFTOP
4384,Dean Foods,25,"1595 Mary St Sandston,",VA,23150,(804) 737-8272,37.5297708,-77.3080426,"1595 Mary St, Sandston, VA 23150, USA",ROOFTOP
4385,Dean Foods,26,"2477 Vista Dr Lake Geneva,",WI,53147,(610) 356-3504,42.6154805,-88.40990169999999,"2477 Vista Dr, Lake Geneva, WI 53147, USA",ROOFTOP
4386,Dean Foods,27,"920 Sextonville Rd Richland Center,",WI,53581,(608) 647-6369,43.3293821,-90.38620270000001,"920 Sextonville Rd, Richland Center, WI 53581, USA",ROOFTOP
4387,Dean Foods,28,"44 Xhgs 103149 W Brandon,",WI,53919,(920) 346-0435,43.7353886,-88.82547629999999,"WI-44, Wisconsin, USA",GEOMETRIC_CENTER
4388,Dean Foods,29,"101 Kennedy Fairwater,",WI,53931,(920) 346-2975,43.7432738,-88.8643232,"101 Kennedy Dr, Fairwater, WI 53931, USA",ROOFTOP
4389,Delberts Supermarket,1,"601 Hillery Rd Comanche,",OK,73529,(580) 439-8831,34.3740905,-97.9658896,"601 Hillery Rd, Comanche, OK 73529, USA",ROOFTOP
4390,Delberts Supermarket,2,"700 E Gladstone Ave Frederick,",OK,73542,(580) 335-5571,34.3913203,-99.0091803,"700 E Gladstone Ave, Frederick, OK 73542, USA",ROOFTOP
4391,Delberts Supermarket,3,"203 E D Ave Waurika,",OK,73573,(580) 228-9940,34.1645666,-97.99320739999999,"203 E D Ave, Waurika, OK 73573, USA",ROOFTOP
4392,Demoulas Supermarket,1,"90 Water St Fitchburg,",MA,01420,(207) 667-4444,42.5804479,-71.79368500000001,"90 Water St, Fitchburg, MA 01420, USA",ROOFTOP
4393,Demoulas Supermarket,2,"700 Boston Rd Ste 13 Billerica,",MA,01821,(978) 663-2861,42.5403578,-71.244173,"700 Boston Rd #13, Billerica, MA 01821, USA",ROOFTOP
4394,Demoulas Supermarket,3,"288 Chelmsford St Ste C Chelmsford,",MA,01824,(978) 256-0221,42.6138929,-71.33224129999999,"288 Chelmsford St Ste C, Chelmsford, MA 01824, USA",ROOFTOP
4395,Demoulas Supermarket,4,"186 Haverhill St Methuen,",MA,01844,(978) 682-6327,42.7048812,-71.20147539999999,"186 Haverhill St, Methuen, MA 01844, USA",ROOFTOP
4396,Demoulas Supermarket,5,"331 Fletcher St Lowell,",MA,01854,(978) 458-6952,42.6445283,-71.3192504,"331 Fletcher St, Lowell, MA 01854, USA",ROOFTOP
4397,Demoulas Supermarket,6,"875 East St Tewksbury,",MA,01876,(978) 851-8000,42.6153133,-71.1949796,"875 East St, Tewksbury, MA 01876, USA",ROOFTOP
4398,Demoulas Supermarket,7,"240 Main St Wilmington,",MA,01887,(516) 485-6226,42.5562806,-71.1787351,"240 Main St, Wilmington, MA 01887, USA",ROOFTOP
4399,Demoulas Supermarket,8,"261 Daniel Webster Hwy Nashua,",NH,03060,(603) 897-0916,42.7069913,-71.4435293,"261 Daniel Webster Hwy, Nashua, NH 03060, USA",ROOFTOP
4400,Demoulas Supermarket,9,"1500 Lafayette Rd Portsmouth,",NH,03801,(603) 436-2755,43.0450378,-70.774284,"1500 Lafayette Rd, Portsmouth, NH 03801, USA",ROOFTOP
4401,Diamond Crystal Specialty Foods,1,"1600 2nd St Ne Bondurant,",IA,50035,(515) 967-3737,41.703942,-93.44346999999999,"1600 2nd St NE, Bondurant, IA 50035, USA",ROOFTOP
4402,Diamond Crystal Specialty Foods,2,"215 Mill St Sw Mitchellville,",IA,50169,(515) 967-3702,41.66643500000001,-93.362264,"215 Mill St SW, Mitchellville, IA 50169, USA",ROOFTOP
4403,Diamond Crystal Specialty Foods,3,"100 Center Ave N Mitchellville,",IA,50169,(515) 967-7701,41.6677703,-93.3589658,"100 Center Ave N, Mitchellville, IA 50169, USA",ROOFTOP
4404,Diamond Supermarket,1,"1701 Court St Syracuse,",NY,13208,(973) 673-3485,43.0796172,-76.1446106,"1701 Court St, Syracuse, NY 13208, USA",ROOFTOP
4405,Diamond Supermarket,2,"150 Industrial Ave Azle,",TX,76020,(817) 444-5525,32.897601,-97.54511889999999,"150 Industrial Ave, Azle, TX 76020, USA",ROOFTOP
4406,Diamond Supermarket,3,"911 S Highway 377 Aubrey,",TX,76227,(940) 365-4444,33.2938391,-96.98425619999999,"911 US-377, Aubrey, TX 76227, USA",ROOFTOP
4407,Diamond Supermarket,4,"PO Box 685 Bridgeport,",TX,76426,(940) 627-6356,33.210719,-97.75587,"1119 Halsell St, Bridgeport, TX 76426, USA",ROOFTOP
4408,Diamond Supermarket,5,"114 Chico Hwy Bridgeport,",TX,76426,(940) 683-2300,33.2231727,-97.7690592,"TX-114 & Chico Hwy, Bridgeport, TX 76426, USA",GEOMETRIC_CENTER
4409,Diamond Supermarket,6,"201 S East St Jacksboro,",TX,76458,(940) 567-2212,33.2177097,-98.1568845,"East St & South St, Jacksboro, TX 76458, USA",GEOMETRIC_CENTER
4410,Diamond Supermarket,7,"1531 Fm 359 Rd Richmond,",TX,77469,(704) 243-1238,29.6167878,-95.74369,"1531 Farm to Market 359, Richmond, TX 77406, USA",ROOFTOP
4411,Diamond Supermarket,8,"5920 Gerken Rd Rosenberg,",TX,77471,(704) 243-1238,29.4739154,-95.81490649999999,"5920 Gerken Rd, Needville, TX 77461, USA",ROOFTOP
4412,Dicks Supermarket,1,"110 Westgate Dr Maquoketa,",IA,52060,(563) 652-1500,42.0671939,-90.68137209999999,"110 Westgate Dr, Maquoketa, IA 52060, USA",ROOFTOP
4413,Dicks Supermarket,2,"725 8th Ave Monroe,",WI,53566,(608) 325-5088,42.6047959,-89.6506298,"725 8th Ave, Monroe, WI 53566, USA",RANGE_INTERPOLATED
4414,Dicks Supermarket,3,"106 E Oak St Boscobel,",WI,53805,(608) 375-4472,43.1344737,-90.70476269999999,"106 1/2 E Oak St, Boscobel, WI 53805, USA",ROOFTOP
4415,Dicks Supermarket,4,"255 Mcgregor Plz Platteville,",WI,53818,(608) 348-2345,42.7313649,-90.4773882,"255 McGregor Plaza, Platteville, WI 53818, USA",ROOFTOP
4416,Dillon Stores,1,"1740 Massachusetts St Lawrence,",KS,66044,(785) 842-2434,38.9518412,-95.23533979999999,"1740 Massachusetts St, Lawrence, KS 66044, USA",ROOFTOP
4417,Dillon Stores,2,"1015 W 23rd St Lawrence,",KS,66046,(785) 841-3366,38.9420287,-95.2484494,"1015 W 23rd St, Lawrence, KS 66046, USA",ROOFTOP
4418,Dillon Stores,3,"720 Eisenhower Rd Leavenworth,",KS,66048,(913) 250-3511,39.2676726,-94.91981779999999,"720 Eisenhower Rd, Leavenworth, KS 66048, USA",ROOFTOP
4419,Dillon Stores,4,"3000 W 6th St Lawrence,",KS,66049,(785) 843-0652,38.972353,-95.2719608,"3000 W 6th St, Lawrence, KS 66049, USA",ROOFTOP
4420,Dillon Stores,5,"130 Sarber Ln Manhattan,",KS,66502,(785) 776-9285,39.1827711,-96.5559876,"130 Sarber Ln, Manhattan, KS 66502, USA",GEOMETRIC_CENTER
4421,Dillon Stores,6,"2010 Se 29th St Topeka,",KS,66605,(785) 267-1797,39.016647,-95.6499374,"2010 SE 29th St, Topeka, KS 66605, USA",ROOFTOP
4422,Dillon Stores,7,"300 Sw 29th St Topeka,",KS,66611,(785) 266-9073,39.0156735,-95.68407789999999,"300 SW 29th St, Topeka, KS 66611, USA",ROOFTOP
4423,Dillon Stores,8,"6829 Sw 29th St Topeka,",KS,66614,(785) 228-4200,39.013648,-95.7825609,"6829 SW 29th St, Topeka, KS 66614, USA",ROOFTOP
4424,Dillon Stores,9,"801 Nw 25th St Topeka,",KS,66618,(785) 357-2660,39.0917816,-95.6736112,"801 NW 25th St, Topeka, KS 66618, USA",ROOFTOP
4425,Dillon Stores,10,"2600 N Broadway St Pittsburg,",KS,66762,(620) 232-3300,37.4319582,-94.7039909,"2600 N Broadway, Pittsburg, KS 66762, USA",GEOMETRIC_CENTER
4426,Dillon Stores,11,"902 E 12th Ave Emporia,",KS,66801,(620) 343-2360,38.4130043,-96.16753039999999,"902 E 12th Ave, Emporia, KS 66801, USA",ROOFTOP
4427,Dillon Stores,12,"426 S Andover Rd Andover,",KS,67002,(316) 733-3700,37.6802928,-97.13274539999999,"426 S Andover Rd, Andover, KS 67002, USA",ROOFTOP
4428,Dillon Stores,13,"425 N Summit St Arkansas City,",KS,67005,(620) 442-7931,37.0665578,-97.0399305,"425 N Summit St, Arkansas City, KS 67005, USA",ROOFTOP
4429,Dillon Stores,14,"1510 Ohio St Augusta,",KS,67010,(316) 775-5443,37.6908764,-96.9711002,"1510 Ohio St, Augusta, KS 67010, USA",ROOFTOP
4430,Dillon Stores,15,"200 W Greenway St Derby,",KS,67037,(718) 675-1127,37.5579761,-97.27412179999999,"200 W Greenway St, Derby, KS 67037, USA",ROOFTOP
4431,Dillon Stores,16,"317 N Rock Rd Derby,",KS,67037,(316) 788-6965,37.547254,-97.2454645,"317 N Rock Rd, Derby, KS 67037, USA",ROOFTOP
4432,Dillon Stores,17,"700 N Main St El Dorado,",KS,67042,(316) 321-0332,37.8253832,-96.84868089999999,"700 N Main St, El Dorado, KS 67042, USA",ROOFTOP
4433,Dillon Stores,18,"1203 N 2nd Ave Mulvane,",KS,67110,(316) 777-1159,37.4866934,-97.2453116,"1203 N 2nd Ave, Mulvane, KS 67110, USA",ROOFTOP
4434,Dillon Stores,19,"1216 N Main St Newton,",KS,67114,(316) 283-6770,38.056544,-97.34271009999999,"1216 N Main St, Newton, KS 67114, USA",ROOFTOP
4435,Dillon Stores,20,"1410 S Kansas Ave Newton,",KS,67114,(316) 284-3721,38.0275827,-97.3353853,"1410 S Kansas Ave, Newton, KS 67114, USA",ROOFTOP
4436,Dillon Stores,21,"1108 E 1st St Pratt,",KS,67124,(620) 672-5597,37.6464918,-98.7276411,"1108 E 1st St, Pratt, KS 67124, USA",ROOFTOP
4437,Dillon Stores,22,"1111 W 8th St Wellington,",KS,67152,(620) 326-5907,37.2679899,-97.4113848,"1111 W 8th St, Wellington, KS 67152, USA",ROOFTOP
4438,Dillon Stores,23,"1910 W 21st St N Wichita,",KS,67203,(316) 838-4581,37.7232993,-97.3614709,"1910 W 21st St, Wichita, KS 67203, USA",ROOFTOP
4439,Dillon Stores,24,"640 N West St Wichita,",KS,67203,(316) 941-1920,37.6937753,-97.3884638,"640 N West St, Wichita, KS 67203, USA",GEOMETRIC_CENTER
4440,Dillon Stores,25,"3932 W 13th St N Wichita,",KS,67203,(316) 942-7477,37.7093678,-97.38830639999999,"3932 W 13th St N, Wichita, KS 67203, USA",ROOFTOP
4441,Dillon Stores,26,"10222 W 21st St N Wichita,",KS,67205,(316) 729-1530,37.723464,-97.4610762,"10222 W 21st St, Wichita, KS 67205, USA",ROOFTOP
4442,Dillon Stores,27,"7707 E Central Ave Wichita,",KS,67206,(316) 651-2700,37.692749,-97.2459811,"7707 E Central Ave, Wichita, KS 67206, USA",ROOFTOP
4443,Dillon Stores,28,"9450 E Harry St Wichita,",KS,67207,(316) 651-2720,37.6654198,-97.2271966,"9450 E Harry St, Wichita, KS 67207, USA",GEOMETRIC_CENTER
4444,Dillon Stores,29,"6297 E 13th St N Wichita,",KS,67208,(316) 684-5146,37.707106,-97.2631785,"6297 E 13th St N, Wichita, KS 67208, USA",ROOFTOP
4445,Dillon Stores,30,"8828 W 13th St N Wichita,",KS,67212,(316) 722-5690,37.7100255,-97.44574949999999,"8828 W 13th St N, Wichita, KS 67212, USA",ROOFTOP
4446,Dillon Stores,31,"10515 W Central Ave Wichita,",KS,67212,(316) 729-0431,37.69303920000001,-97.46459639999999,"10515 W Central Ave, Wichita, KS 67212, USA",ROOFTOP
4447,Dillon Stores,32,"3020 E Douglas Ave Wichita,",KS,67214,(316) 681-6830,37.687212,-97.3001917,"3020 E Douglas Ave, Wichita, KS 67214, USA",ROOFTOP
4448,Dillon Stores,33,"3211 S Seneca St Wichita,",KS,67217,(316) 522-4404,37.6361471,-97.3536271,"3211 S Seneca St, Wichita, KS 67217, USA",ROOFTOP
4449,Dillon Stores,34,"5500 E Harry St Wichita,",KS,67218,(316) 686-5200,37.664983,-97.2722613,"5500 E Harry St, Wichita, KS 67218, USA",ROOFTOP
4450,Dillon Stores,35,"3707 N Woodlawn Blvd Wichita,",KS,67220,(316) 691-9130,37.7510916,-97.263646,"3707 N Woodlawn Blvd, Wichita, KS 67220, USA",ROOFTOP
4451,Dillon Stores,36,"2244 N Rock Rd Wichita,",KS,67226,(316) 685-5844,37.7246267,-97.2424527,"2244 N Rock Rd, Wichita, KS 67226, USA",ROOFTOP
4452,Dillon Stores,37,"13415 W Maple St Wichita,",KS,67235,(316) 729-5200,37.6775189,-97.4969236,"13415 W Maple St, Wichita, KS 67235, USA",ROOFTOP
4453,Dillon Stores,38,"511 E Iron Ave Salina,",KS,67401,(785) 827-3691,38.84080429999999,-97.60405159999999,"511 E Iron Ave, Salina, KS 67401, USA",ROOFTOP
4454,Dillon Stores,39,"1201 W Crawford St Salina,",KS,67401,(785) 827-5049,38.8260368,-97.6237069,"1201 W Crawford St, Salina, KS 67401, USA",ROOFTOP
4455,Dillon Stores,40,"2012 S Ohio St Salina,",KS,67401,(785) 827-8775,38.8084478,-97.5956659,"2012 S Ohio St, Salina, KS 67401, USA",ROOFTOP
4456,Dillon Stores,41,"1320 N Main St Mcpherson,",KS,67460,(620) 241-2882,38.3834583,-97.66574729999999,"1320 N Main St, McPherson, KS 67460, USA",ROOFTOP
4457,Dillon Stores,42,"1321 N Main St Hutchinson,",KS,67501,(620) 662-1273,38.0680464,-97.9323033,"1321 N Main St, Hutchinson, KS 67501, USA",ROOFTOP
4458,Dillon Stores,43,"725 E 4th Ave Hutchinson,",KS,67501,(620) 662-3316,38.0570587,-97.9162204,"725 E 4th Ave, Hutchinson, KS 67501, USA",ROOFTOP
4459,Dillon Stores,44,"517 E 30th Ave Hutchinson,",KS,67502,(620) 665-0832,38.0857805,-97.9206296,"517 E 30th Ave, Hutchinson, KS 67502, USA",ROOFTOP
4460,Dillon Stores,45,"423 Main St Great Bend,",KS,67530,(620) 285-0044,38.3562352,-98.7652457,"423 Main St, Great Bend, KS 67530, USA",RANGE_INTERPOLATED
4461,Dillon Stores,46,"4107 10th St Great Bend,",KS,67530,(620) 792-6718,38.3605038,-98.7938418,"4107 10th St, Great Bend, KS 67530, USA",ROOFTOP
4462,Dillon Stores,47,"1811 Main St Great Bend,",KS,67530,(620) 793-7887,38.3702354,-98.7655855,"1811 Main St, Great Bend, KS 67530, USA",ROOFTOP
4463,Dillon Stores,48,"423 Main St Larned,",KS,67550,(620) 285-0044,38.1782005,-99.10057189999999,"423 Main St, Larned, KS 67550, USA",ROOFTOP
4464,Dillon Stores,49,"109 E 4th Ave Saint John,",KS,67576,(620) 549-3311,38.0028562,-98.7608092,"109 E 4th Ave, St John, KS 67576, USA",ROOFTOP
4465,Dillon Stores,50,"212 N Broadway Ave Sterling,",KS,67579,(620) 278-2311,38.211727,-98.206643,"212 N Broadway Ave, Sterling, KS 67579, USA",RANGE_INTERPOLATED
4466,Dillon Stores,51,"1902 Vine St Hays,",KS,67601,(785) 628-6282,38.8754912,-99.3168876,"1902 Vine St, Hays, KS 67601, USA",ROOFTOP
4467,Dillon Stores,52,"1605 S Range Ave Colby,",KS,67701,(785) 462-1300,39.3739038,-101.0534981,"1605 S Range Ave, Colby, KS 67701, USA",GEOMETRIC_CENTER
4468,Dillon Stores,53,"1700 N 14th Ave Dodge City,",KS,67801,(620) 225-7718,37.7648241,-100.0320288,"1700 N 14th Ave, Dodge City, KS 67801, USA",ROOFTOP
4469,Dillon Stores,54,"1211 Buffalo Jones Ave Garden City,",KS,67846,(620) 275-1717,37.9762011,-100.8846177,"1211 Buffalo Jones Ave, Garden City, KS 67846, USA",ROOFTOP
4470,Dillon Stores,55,"1305 E Kansas Ave Garden City,",KS,67846,(620) 275-4274,37.9758397,-100.8571038,"1305 E Kansas Ave, Garden City, KS 67846, USA",ROOFTOP
4471,Dillon Stores,56,"1402 E 20th St Joplin,",MO,64804,(417) 782-4800,37.0693277,-94.4998435,"1402 E 20th St, Joplin, MO 64804, USA",RANGE_INTERPOLATED
4472,Dillon Stores,57,"1260 E St Louis Springfield,",MO,65802,(417) 895-3107,37.2091482,-93.2742415,"1260 E St Louis St, Springfield, MO 65802, USA",ROOFTOP
4473,Dillon Stores,58,"1831 W Kearney St Springfield,",MO,65803,(417) 895-3103,37.2421042,-93.3151281,"1831 W Kearney St, Springfield, MO 65803, USA",ROOFTOP
4474,Dillon Stores,59,"2843 E Sunshine St Springfield,",MO,65804,(417) 227-1112,37.1817142,-93.2380939,"2843 E Sunshine St, Springfield, MO 65804, USA",ROOFTOP
4475,Dillon Stores,60,"1707 W Battlefield St Springfield,",MO,65807,(417) 227-1102,37.1610547,-93.3139399,"1707 W Battlefield Rd, Springfield, MO 65807, USA",RANGE_INTERPOLATED
4476,Dominick's Finer Foods,1,"86212 Auburn Folsom Rd Granite Bay,",CA,95746,(916) 786-3355,38.7570635,-121.1640363,"Auburn Folsom Rd, Granite Bay, CA 95746, USA",GEOMETRIC_CENTER
4477,Dominick's Finer Foods,2,"1042 Elmhurst Rd Elk Grove Village,",IL,60007,(847) 956-7730,42.0103302,-87.94096189999999,"1042 Elmhurst Rd, Elk Grove Village, IL 60007, USA",RANGE_INTERPOLATED
4478,Dominick's Finer Foods,3,"12 Spring St Cary,",IL,60013,(847) 516-8476,42.2083028,-88.2414976,"12 Spring St, Cary, IL 60013, USA",ROOFTOP
4479,Dominick's Finer Foods,4,"5340 Northwest Hwy Crystal Lake,",IL,60014,(815) 479-0371,42.2291173,-88.30221209999999,"5340 Northwest Hwy, Crystal Lake, IL 60014, USA",ROOFTOP
4480,Dominick's Finer Foods,5,"1258 S Us Highway 12 Fox Lake,",IL,60020,(847) 587-4966,42.3699293,-88.1732576,"1258 US-12, Ingleside, IL 60041, USA",ROOFTOP
4481,Dominick's Finer Foods,6,"800 Northwest Hwy Fox River Grove,",IL,60021,(847) 516-8350,42.1953485,-88.21005249999999,"800 Northwest Hwy, Fox River Grove, IL 60021, USA",ROOFTOP
4482,Dominick's Finer Foods,7,"2622 William Ave Glenview,",IL,60025,(847) 657-8691,42.0602621,-87.8236003,"2622 William Ave, Glenview, IL 60025, USA",ROOFTOP
4483,Dominick's Finer Foods,8,"6655 Grand Ave Gurnee,",IL,60031,(847) 856-8502,42.3856474,-87.9661634,"6655 Grand Ave, Gurnee, IL 60031, USA",ROOFTOP
4484,Dominick's Finer Foods,9,"15 Ww Grainger Inc Palatine,",IL,60038,(847) 776-1386,42.1220124,-88.13695469999999,"2000 S Braymore Dr, Palatine, IL 60038, USA",ROOFTOP
4485,Dominick's Finer Foods,10,"201 Waukegan Rd Lake Bluff,",IL,60044,(847) 604-8580,42.2785489,-87.87596339999999,"201 Waukegan Rd, Lake Bluff, IL 60044, USA",ROOFTOP
4486,Dominick's Finer Foods,11,"345 S Rand Rd Lake Zurich,",IL,60047,(847) 438-9210,42.1921433,-88.1104708,"345 S Rand Rd, Lake Zurich, IL 60047, USA",ROOFTOP
4487,Dominick's Finer Foods,12,"1042 S Elmhurst Rd Mount Prospect,",IL,60056,(847) 956-0070,42.0455992,-87.9421347,"1042 Elmhurst Rd, Mt Prospect, IL 60056, USA",ROOFTOP
4488,Dominick's Finer Foods,13,"720 W Euclid Ave Palatine,",IL,60067,(847) 776-3945,42.088541,-88.06079,"720 W Euclid Ave, Palatine, IL 60067, USA",ROOFTOP
4489,Dominick's Finer Foods,14,"770 S Buffalo Grove Rd Buffalo Grove,",IL,60089,(847) 459-0537,42.1411336,-87.96035789999999,"770 S Buffalo Grove Rd, Buffalo Grove, IL 60089, USA",ROOFTOP
4490,Dominick's Finer Foods,15,"1160 W Lake Cook Rd Buffalo Grove,",IL,60089,(847) 537-3203,42.1549244,-87.98362759999999,"1160 W Lake Cook Rd, Buffalo Grove, IL 60089, USA",ROOFTOP
4491,Dominick's Finer Foods,16,"1145 S York Rd Bensenville,",IL,60106,(630) 238-0181,41.9324156,-87.93773739999999,"1145 S York Rd, Bensenville, IL 60106, USA",ROOFTOP
4492,Dominick's Finer Foods,17,"2411 Randall Rd Carpentersville,",IL,60110,(847) 844-7609,42.125418,-88.332082,"2411 Randall Rd, Carpentersville, IL 60110, USA",ROOFTOP
4493,Dominick's Finer Foods,18,"215 S Il Route 83 Elmhurst,",IL,60126,(630) 834-3023,41.8939983,-87.9604952,"215 IL-83, Elmhurst, IL 60126, USA",ROOFTOP
4494,Dominick's Finer Foods,19,"2000 S Randall Rd Geneva,",IL,60134,(630) 208-7950,41.866757,-88.3431348,"2000 S Randall Rd, Geneva, IL 60134, USA",ROOFTOP
4495,Dominick's Finer Foods,20,"101 N Randall Rd Lake In The Hills,",IL,60156,(847) 458-8329,42.1764562,-88.3327272,"101 Randall Rd, Lake in the Hills, IL 60156, USA",ROOFTOP
4496,Dominick's Finer Foods,21,"2575 W Golf Rd Hoffman Estates,",IL,60169,(847) 490-8800,42.0451202,-88.1430159,"2575 W Golf Rd, Hoffman Estates, IL 60169, USA",ROOFTOP
4497,Dominick's Finer Foods,22,"200 S Roselle Rd Roselle,",IL,60172,(847) 301-0267,41.9796352,-88.0806296,"200 S Roselle Rd, Roselle, IL 60172, USA",ROOFTOP
4498,Dominick's Finer Foods,23,"1293 E Higgins Rd Schaumburg,",IL,60173,(847) 413-8045,42.0386169,-88.04782759999999,"1293 E Higgins Rd, Schaumburg, IL 60173, USA",ROOFTOP
4499,Dominick's Finer Foods,24,"2063 S Route Saint Charles,",IL,60174,(630) 584-1750,41.9202827,-88.29970639999999,"St. Charles, IL 60174, USA",APPROXIMATE
4500,Dominick's Finer Foods,25,"622 Randall Rd South Elgin,",IL,60177,(847) 742-4523,41.9715132,-88.34259449999999,"622 Randall Rd, South Elgin, IL 60177, USA",ROOFTOP
4501,Dominick's Finer Foods,26,"17w765 Roosevelt Rd Villa Park,",IL,60181,(630) 620-7870,41.8599672,-87.972107,"17W531 Roosevelt Rd, Oakbrook Terrace, IL 60181, USA",ROOFTOP
4502,Dominick's Finer Foods,27,"560 S Schmale Rd Carol Stream,",IL,60188,(630) 681-1283,41.8903067,-88.1064904,"560 S Schmale Rd, Carol Stream, IL 60188, USA",RANGE_INTERPOLATED
4503,Dominick's Finer Foods,28,"560 N Schmale Rd Carol Stream,",IL,60188,(630) 681-1587,41.91783,-88.10112439999999,"560 N Schmale Rd, Carol Stream, IL 60188, USA",RANGE_INTERPOLATED
4504,Dominick's Finer Foods,29,"200 S Roselle Rd Apt S Schaumburg,",IL,60193,(847) 301-0267,42.0249298,-88.0800418,"200 S Roselle Rd Apt S, Schaumburg, IL 60193, USA",ROOFTOP
